Time,CH 1 °C,Alm 1,Alm 2,Alm 3,Alm 4, ./R1L1.csv
09/22/2016 16:11:47,22.0,,,,, ./R1L1.csv
09/22/2016 16:21:47,22.5,,,,, ./R1L1.csv
09/22/2016 16:31:47,23.0,,,,, ./R1L1.csv
09/22/2016 16:41:47,23.0,,,,, ./R1L1.csv
09/22/2016 16:51:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:01:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:11:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:21:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:31:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:41:47,23.0,,,,, ./R1L1.csv
09/22/2016 17:51:47,23.0,,,,, ./R1L1.csv
09/22/2016 18:01:47,23.0,,,,, ./R1L1.csv
09/22/2016 18:11:47,22.5,,,,, ./R1L1.csv
09/22/2016 18:21:47,22.5,,,,, ./R1L1.csv
09/22/2016 18:31:47,22.5,,,,, ./R1L1.csv
09/22/2016 18:41:47,22.5,,,,, ./R1L1.csv
09/22/2016 18:51:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:01:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:11:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:21:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:31:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:41:47,22.0,,,,, ./R1L1.csv
09/22/2016 19:51:47,22.0,,,,, ./R1L1.csv
09/22/2016 20:01:47,21.5,,,,, ./R1L1.csv
09/22/2016 20:11:47,21.5,,,,, ./R1L1.csv
09/22/2016 20:21:47,21.5,,,,, ./R1L1.csv
09/22/2016 20:31:47,21.5,,,,, ./R1L1.csv
09/22/2016 20:41:47,21.5,,,,, ./R1L1.csv
09/22/2016 20:51:47,21.5,,,,, ./R1L1.csv
09/22/2016 21:01:47,21.5,,,,, ./R1L1.csv
09/22/2016 21:11:47,21.5,,,,, ./R1L1.csv
09/22/2016 21:21:47,21.0,,,,, ./R1L1.csv
09/22/2016 21:31:47,21.5,,,,, ./R1L1.csv
09/22/2016 21:41:47,21.5,,,,, ./R1L1.csv
09/22/2016 21:51:47,21.0,,,,, ./R1L1.csv
09/22/2016 22:01:47,21.0,,,,, ./R1L1.csv
09/22/2016 22:11:47,21.0,,,,, ./R1L1.csv
09/22/2016 22:21:47,21.5,,,,, ./R1L1.csv
09/22/2016 22:31:47,21.0,,,,, ./R1L1.csv
09/22/2016 22:41:47,21.0,,,,, ./R1L1.csv
09/22/2016 22:51:47,21.0,,,,, ./R1L1.csv
09/22/2016 23:01:47,21.0,,,,, ./R1L1.csv
09/22/2016 23:11:47,21.0,,,,, ./R1L1.csv
09/22/2016 23:21:47,21.5,,,,, ./R1L1.csv
09/22/2016 23:31:47,21.0,,,,, ./R1L1.csv
09/22/2016 23:41:47,21.0,,,,, ./R1L1.csv
09/22/2016 23:51:47,21.0,,,,, ./R1L1.csv
09/23/2016 00:01:47,21.0,,,,, ./R1L1.csv
09/23/2016 00:11:47,21.0,,,,, ./R1L1.csv
09/23/2016 00:21:47,21.5,,,,, ./R1L1.csv
